"","year","month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct","weather_ct","nas_ct","late_aircraft_ct","arr_delay","security_ct"
"927",1,4,"MQ","Envoy Air","CLT","Charlotte, NC: Charlotte Douglas International",324,70,9.25,1.66,23.05,36.04,4002,0
"928",1,4,"MQ","Envoy Air","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",4736,663,134.26,57.18,234.63,235.81,42126,1.12
"929",1,4,"MQ","Envoy Air","IAH","Houston, TX: George Bush Intercontinental/Houston",115,13,3.96,0.68,6.98,1.38,486,0
"930",1,4,"MQ","Envoy Air","ORD","Chicago, IL: Chicago O'Hare International",4344,668,142.56,21.61,275.85,227.09,38273,0.89
"931",1,4,"NK","Spirit Air Lines","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",668,113,3.47,0,105.55,3.98,8462,0
"932",1,4,"NK","Spirit Air Lines","DEN","Denver, CO: Denver International",290,35,0.64,0,33.51,0.85,2920,0
"933",1,4,"NK","Spirit Air Lines","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",735,157,8.17,0,136.4,12.32,12150,0.11
"934",1,4,"NK","Spirit Air Lines","IAH","Houston, TX: George Bush Intercontinental/Houston",538,94,4.68,0,83.33,5.73,9661,0.25
"935",1,4,"NK","Spirit Air Lines","LAS","Las Vegas, NV: McCarran International",1097,172,8.25,0,157.3,6.46,13603,0
"936",1,4,"NK","Spirit Air Lines","LAX","Los Angeles, CA: Los Angeles International",681,117,2.52,0,112.41,2.07,5882,0
"937",1,4,"NK","Spirit Air Lines","ORD","Chicago, IL: Chicago O'Hare International",814,130,6.45,0,121.1,2.45,8835,0
"938",1,4,"NK","Spirit Air Lines","PHX","Phoenix, AZ: Phoenix Sky Harbor International",52,7,0,0,5,2,355,0
"939",1,4,"OH","PSA Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",109,28,11.63,0,11.11,5.26,1142,0
"940",1,4,"OH","PSA Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",8275,1121,236.99,25.97,257.07,597.22,66815,3.75
"941",1,4,"OH","PSA Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",170,42,11.51,0.77,11.11,18.62,2172,0
"942",1,4,"OO","SkyWest Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",1932,323,59.58,7.34,92.95,163.12,19001,0
"943",1,4,"OO","SkyWest Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",267,44,11.41,1.26,17.26,14.06,2536,0
"944",1,4,"OO","SkyWest Airlines Inc.","DEN","Denver, CO: Denver International",3838,450,86.33,17.45,156.96,188.37,35420,0.88
"945",1,4,"OO","SkyWest Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",438,55,14.49,3.79,15.7,20.94,5203,0.07
"946",1,4,"OO","SkyWest Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",477,79,16.36,4.57,36.94,21.13,4530,0
"947",1,4,"OO","SkyWest Airlines Inc.","LAS","Las Vegas, NV: McCarran International",329,51,11.4,3.02,12.19,24.39,2417,0
"948",1,4,"OO","SkyWest Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",2550,466,66.18,11.58,235.05,152.45,26345,0.75
"949",1,4,"OO","SkyWest Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",6391,1079,180.24,17.53,412.16,467.91,78242,1.16
"950",1,4,"OO","SkyWest Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",1064,73,12.68,1.76,19.21,39.25,5348,0.11
"951",1,4,"OO","SkyWest Airlines Inc.","SFO","San Francisco, CA: San Francisco International",2778,542,64.83,21.61,293.14,162.31,45123,0.11
"952",1,4,"UA","United Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",405,73,19.74,0.97,26.32,25.96,4057,0
"953",1,4,"UA","United Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",43,8,3,0,1.2,3.8,691,0
"954",1,4,"UA","United Air Lines Inc.","DEN","Denver, CO: Denver International",4930,477,124.38,14.38,174.13,164.11,32696,0
"955",1,4,"UA","United Air Lines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",540,95,18.84,3.03,39.32,33.81,6382,0
"956",1,4,"UA","United Air Lines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",4868,627,154.82,16.13,276.48,179.57,38602,0
"957",1,4,"UA","United Air Lines Inc.","LAS","Las Vegas, NV: McCarran International",1176,176,44.79,7.03,62.55,61.63,10113,0
"958",1,4,"UA","United Air Lines Inc.","LAX","Los Angeles, CA: Los Angeles International",2438,374,83.22,9.89,192.65,88.24,21344,0
"959",1,4,"UA","United Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",5932,716,185.6,21.09,250.09,259.22,47925,0
"960",1,4,"UA","United Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",676,86,24.76,0.61,27.22,33.41,4667,0
"961",1,4,"UA","United Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",4988,813,166.67,17.87,440.11,188.35,60809,0
"962",1,4,"WN","Southwest Airlines Co.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",3509,582,179.45,8.28,137.5,255.52,30196,1.25
"963",1,4,"WN","Southwest Airlines Co.","CLT","Charlotte, NC: Charlotte Douglas International",238,100,32.76,1.7,33.42,32.12,4446,0
"964",1,4,"WN","Southwest Airlines Co.","DEN","Denver, CO: Denver International",5636,1078,317.58,11.32,223.62,520.12,54499,5.35
"965",1,4,"WN","Southwest Airlines Co.","LAS","Las Vegas, NV: McCarran International",6248,1322,370.2,12.8,270.17,666.53,61286,2.3
"966",1,4,"WN","Southwest Airlines Co.","LAX","Los Angeles, CA: Los Angeles International",3575,1126,294.92,5.74,416.93,408.35,54937,0.06
"967",1,4,"WN","Southwest Airlines Co.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",5285,1049,313.96,5.84,192.68,534.53,52932,2
"968",1,4,"WN","Southwest Airlines Co.","SFO","San Francisco, CA: San Francisco International",1435,482,109.12,2.8,158.25,211.83,29249,0
"969",1,4,"YV","Mesa Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",178,27,16,0,3,8,1624,0
"970",1,4,"YV","Mesa Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",159,28,12,1,7,8,2918,0
"971",1,4,"YV","Mesa Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",2722,395,119.23,24.31,99.15,151.22,27738,1.08
"972",1,4,"YV","Mesa Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",2349,266,63.64,11,129.95,59.42,16368,2
"973",1,4,"YV","Mesa Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",1821,180,47.14,1.94,51.79,79.14,12548,0
"974",1,4,"YX","Republic Airline","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",385,53,18.02,0.4,19.76,14.83,2799,0
"975",1,4,"YX","Republic Airline","CLT","Charlotte, NC: Charlotte Douglas International",703,71,13.36,6.38,21.63,29.63,3982,0
"976",1,4,"YX","Republic Airline","DEN","Denver, CO: Denver International",316,43,13.05,2.66,12.61,14.68,2946,0
"977",1,4,"YX","Republic Airline","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",305,65,14.25,1.39,30.47,18.89,4310,0
"978",1,4,"YX","Republic Airline","IAH","Houston, TX: George Bush Intercontinental/Houston",1440,205,52.27,9.39,80.89,62.45,15323,0
"979",1,4,"YX","Republic Airline","ORD","Chicago, IL: Chicago O'Hare International",1570,226,47.17,6.4,87.24,85.19,15146,0
"980",1,5,"9E","Endeavor Air Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",2507,338,55.72,16.12,136.55,129.6,21647,0
"981",1,5,"9E","Endeavor Air Inc.","CLT","Charlotte, NC: Charlotte Douglas International",305,47,11.41,0.92,21.92,12.75,3290,0
"982",1,5,"9E","Endeavor Air Inc.","DEN","Denver, CO: Denver International",4,0,0,0,0,0,0,0
"983",1,5,"9E","Endeavor Air Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",198,28,13.39,1,11.48,2.13,2058,0
"984",1,5,"9E","Endeavor Air Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",106,16,2.99,1.68,9.58,1.76,735,0
"985",1,5,"9E","Endeavor Air Inc.","ORD","Chicago, IL: Chicago O'Hare International",284,92,17.25,4.13,50.94,19.68,8429,0
"986",1,5,"AA","American Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",1008,227,62.44,10.66,85.59,68.11,14605,0.2
"987",1,5,"AA","American Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",8470,1320,351.99,54.11,409.23,502.67,81284,2
"988",1,5,"AA","American Airlines Inc.","DEN","Denver, CO: Denver International",933,210,81.84,6.17,62.13,58.67,12637,1.18
"989",1,5,"AA","American Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",12065,1843,466.49,99.53,390.4,882.71,163006,3.87
"990",1,5,"AA","American Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",700,136,60.97,5.16,24.78,45.08,8931,0
"991",1,5,"AA","American Airlines Inc.","LAS","Las Vegas, NV: McCarran International",1210,252,89.9,9.02,69.77,83.3,15430,0
"992",1,5,"AA","American Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",3450,568,175.04,27.94,185.65,179.37,35821,0
"993",1,5,"AA","American Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",5458,1246,248.69,45.98,604.73,346.61,91053,0
"994",1,5,"AA","American Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",4810,607,201.83,23.81,157,224.03,37703,0.33
"995",1,5,"AA","American Airlines Inc.","SFO","San Francisco, CA: San Francisco International",1158,374,67.75,11.27,214.62,80.01,26411,0.35
"996",1,5,"AS","Alaska Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",62,4,0,0,3,1,92,0
"997",1,5,"AS","Alaska Airlines Inc.","DEN","Denver, CO: Denver International",208,46,13.24,0,26.43,6.24,1740,0.09
"998",1,5,"AS","Alaska Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",124,17,2.97,0,10.88,2.57,644,0.58
"999",1,5,"AS","Alaska Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",57,5,1.7,0,3.3,0,185,0
"1000",1,5,"AS","Alaska Airlines Inc.","LAS","Las Vegas, NV: McCarran International",713,154,39.59,0.19,75.98,37.81,7188,0.43
"1001",1,5,"AS","Alaska Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",1954,452,107.6,2.93,256.41,84.7,20143,0.35
"1002",1,5,"AS","Alaska Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",292,69,13.74,0,46.16,9.1,3388,0
"1003",1,5,"AS","Alaska Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",235,39,10.51,0,22.3,5.69,1380,0.5
"1004",1,5,"AS","Alaska Airlines Inc.","SFO","San Francisco, CA: San Francisco International",2465,844,129.81,13.91,543.74,153.1,49737,3.45
"1005",1,5,"B6","JetBlue Airways","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",298,90,44.88,1.31,20.78,23.03,6331,0
"1006",1,5,"B6","JetBlue Airways","CLT","Charlotte, NC: Charlotte Douglas International",120,31,16.54,0.25,10.87,3.34,1521,0
"1007",1,5,"B6","JetBlue Airways","DEN","Denver, CO: Denver International",89,42,17.46,0,12.28,11.54,2131,0.72
"1008",1,5,"B6","JetBlue Airways","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",58,12,10.02,0,1.91,0.06,731,0
"1009",1,5,"B6","JetBlue Airways","LAS","Las Vegas, NV: McCarran International",432,88,39.37,1.31,23.37,23.95,4471,0
"1010",1,5,"B6","JetBlue Airways","LAX","Los Angeles, CA: Los Angeles International",551,105,50.21,0,29.84,24.96,7330,0
"1011",1,5,"B6","JetBlue Airways","ORD","Chicago, IL: Chicago O'Hare International",242,102,30.54,2.17,52.22,17.06,7317,0
"1012",1,5,"B6","JetBlue Airways","PHX","Phoenix, AZ: Phoenix Sky Harbor International",62,22,9.57,0.32,7.28,4.83,1254,0
"1013",1,5,"B6","JetBlue Airways","SFO","San Francisco, CA: San Francisco International",516,168,34.76,2.5,102.81,27.93,11479,0
"1014",1,5,"DL","Delta Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",21384,3095,804.37,107.55,1198.66,981.76,186765,2.65
"1015",1,5,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",490,85,24.03,2.47,40.99,17.51,4597,0
"1016",1,5,"DL","Delta Air Lines Inc.","DEN","Denver, CO: Denver International",1021,124,42.81,9.67,44.72,26.8,6825,0
"1017",1,5,"DL","Delta Air Lines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",560,81,30.05,2.2,24.07,24.68,4711,0
"1018",1,5,"DL","Delta Air Lines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",259,44,21.54,1.35,11.54,9.57,2163,0
"1019",1,5,"DL","Delta Air Lines Inc.","LAS","Las Vegas, NV: McCarran International",1116,131,49.6,8.31,40.74,32.35,6467,0
"1020",1,5,"DL","Delta Air Lines Inc.","LAX","Los Angeles, CA: Los Angeles International",3107,507,141.98,14.08,226.41,122.63,25258,1.89
"1021",1,5,"DL","Delta Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",772,189,37.18,9.9,116.98,24.93,15560,0
"1022",1,5,"DL","Delta Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",720,82,26.21,8.32,30.53,16.94,4839,0
"1023",1,5,"DL","Delta Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",1237,413,63.87,6.12,304.2,37.81,24636,1
"1024",1,5,"EV","ExpressJet Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",830,142,51.18,0,35.36,55.46,12418,0
"1025",1,5,"EV","ExpressJet Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",249,37,12.77,0,9.88,14.35,3723,0
"1026",1,5,"EV","ExpressJet Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",965,123,45.12,0,12.25,65.62,14876,0
"1027",1,5,"EV","ExpressJet Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",2939,267,40.14,15.41,143.91,67.53,27226,0
"1028",1,5,"EV","ExpressJet Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",615,129,17.98,7.92,71.57,31.53,12366,0
"1029",1,5,"F9","Frontier Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",324,89,23.04,1.24,36.01,28.71,4975,0
"1030",1,5,"F9","Frontier Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",126,35,5.67,1.35,12.7,15.27,3082,0
"1031",1,5,"F9","Frontier Airlines Inc.","DEN","Denver, CO: Denver International",1998,505,111.71,5.54,129.25,258.5,40382,0
"1032",1,5,"F9","Frontier Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",65,21,5.49,0,6.7,8.81,1548,0
"1033",1,5,"F9","Frontier Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",62,20,3.16,0.03,5.34,11.47,1286,0
"1034",1,5,"F9","Frontier Airlines Inc.","LAS","Las Vegas, NV: McCarran International",550,152,39,1.19,36.8,75.01,12184,0
"1035",1,5,"F9","Frontier Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",93,25,7.03,0,9.32,8.65,1432,0
"1036",1,5,"F9","Frontier Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",235,86,13.94,0,36.21,35.86,8516,0
"1037",1,5,"F9","Frontier Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",154,49,18.95,0,12.92,17.13,4472,0
"1038",1,5,"F9","Frontier Airlines Inc.","SFO","San Francisco, CA: San Francisco International",47,26,6.29,0,11.59,8.11,1934,0
"1039",1,5,"G4","Allegiant Air","DEN","Denver, CO: Denver International",18,7,0.15,0,3.44,3.4,313,0
"1040",1,5,"G4","Allegiant Air","LAS","Las Vegas, NV: McCarran International",743,185,51.45,8.52,29.61,95.43,13963,0
"1041",1,5,"G4","Allegiant Air","LAX","Los Angeles, CA: Los Angeles International",99,15,5.33,0,4.61,5.06,1066,0
"1042",1,5,"HA","Hawaiian Airlines Inc.","LAS","Las Vegas, NV: McCarran International",80,13,12,0,0,1,950,0
"1043",1,5,"HA","Hawaiian Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",186,51,35.71,0,0,15.29,2091,0
"1044",1,5,"HA","Hawaiian Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",31,8,7,0,0,1,451,0
"1045",1,5,"HA","Hawaiian Airlines Inc.","SFO","San Francisco, CA: San Francisco International",62,11,8.92,0.56,0.3,1,363,0.22
"1046",1,5,"MQ","Envoy Air","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",51,14,0.92,0.14,6.09,6.85,839,0
"1047",1,5,"MQ","Envoy Air","CLT","Charlotte, NC: Charlotte Douglas International",317,59,19.5,3.51,14.97,21.01,3958,0
"1048",1,5,"MQ","Envoy Air","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",4578,599,142.04,49.83,114.36,290.84,43921,1.93
"1049",1,5,"MQ","Envoy Air","IAH","Houston, TX: George Bush Intercontinental/Houston",62,11,0.26,2.26,4.07,4.41,915,0
"1050",1,5,"MQ","Envoy Air","ORD","Chicago, IL: Chicago O'Hare International",4783,1013,154.89,80.41,418.51,357.42,86745,1.78
"1051",1,5,"NK","Spirit Air Lines","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",683,123,20.3,3.91,76.82,21.97,7799,0
"1052",1,5,"NK","Spirit Air Lines","DEN","Denver, CO: Denver International",309,52,9.47,2,27.52,13.01,3577,0
"1053",1,5,"NK","Spirit Air Lines","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",898,149,29.24,10.53,65.28,43.95,17129,0
"1054",1,5,"NK","Spirit Air Lines","IAH","Houston, TX: George Bush Intercontinental/Houston",584,71,13.75,3.89,33.56,19.8,5701,0
"1055",1,5,"NK","Spirit Air Lines","LAS","Las Vegas, NV: McCarran International",1189,197,40.08,8.16,98.64,46.61,16950,3.52
"1056",1,5,"NK","Spirit Air Lines","LAX","Los Angeles, CA: Los Angeles International",724,136,29.95,1.64,73.74,30.67,8822,0
"1057",1,5,"NK","Spirit Air Lines","ORD","Chicago, IL: Chicago O'Hare International",850,220,28.59,6.6,149.85,33.96,21535,1
"1058",1,5,"NK","Spirit Air Lines","PHX","Phoenix, AZ: Phoenix Sky Harbor International",31,8,4.63,0,1.54,1.83,278,0
"1059",1,5,"OH","PSA Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",107,24,6.08,1.11,8.63,8.18,1521,0
"1060",1,5,"OH","PSA Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",8645,1604,300.27,78.76,376.95,844.49,112736,3.53
"1061",1,5,"OH","PSA Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",189,33,8.27,0.08,11.93,12.72,2759,0
"1062",1,5,"OO","SkyWest Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",1985,363,50.36,31.22,120.67,160.74,23992,0
"1063",1,5,"OO","SkyWest Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",315,68,20.51,4.42,26.16,16.91,5584,0
"1064",1,5,"OO","SkyWest Airlines Inc.","DEN","Denver, CO: Denver International",3944,556,128.12,19.73,186.39,220.75,44907,1
"1065",1,5,"OO","SkyWest Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",523,76,13.81,12.5,10.39,39.3,6582,0
"1066",1,5,"OO","SkyWest Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",541,97,24.11,3.94,32.43,35.52,9484,1
"1067",1,5,"OO","SkyWest Airlines Inc.","LAS","Las Vegas, NV: McCarran International",224,42,7.74,2.79,7.24,24.22,2718,0
"1068",1,5,"OO","SkyWest Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",2594,472,55.08,7.04,237.26,172.15,26066,0.47
"1069",1,5,"OO","SkyWest Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",6481,1521,242.58,59.56,587.57,629.2,160302,2.09
"1070",1,5,"OO","SkyWest Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",1099,81,18.63,1.83,19.42,41.12,5888,0
"1071",1,5,"OO","SkyWest Airlines Inc.","SFO","San Francisco, CA: San Francisco International",2718,957,46.26,27.65,596.07,286.19,89537,0.82
"1072",1,5,"UA","United Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",440,98,25.63,2.49,29.92,39.95,6244,0
"1073",1,5,"UA","United Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",31,8,2.91,0.07,1.13,3.89,439,0
"1074",1,5,"UA","United Air Lines Inc.","DEN","Denver, CO: Denver International",5171,618,169.08,29.97,219.23,199.72,43589,0
"1075",1,5,"UA","United Air Lines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",565,122,27.08,8.12,32.14,54.66,9353,0
"1076",1,5,"UA","United Air Lines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",5238,735,194.31,35.92,257.41,247.36,60581,0
"1077",1,5,"UA","United Air Lines Inc.","LAS","Las Vegas, NV: McCarran International",1263,227,46.15,10.66,62.01,108.18,15206,0
"1078",1,5,"UA","United Air Lines Inc.","LAX","Los Angeles, CA: Los Angeles International",2632,461,93.8,28.52,211.53,127.15,27412,0
"1079",1,5,"UA","United Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",6426,1331,239.22,48.85,678.13,364.8,112216,0
"1080",1,5,"UA","United Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",655,118,39.57,10.71,27.54,40.18,7752,0
"1081",1,5,"UA","United Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",5242,1295,184.8,35.61,775.56,299.03,103089,0
"1082",1,5,"WN","Southwest Airlines Co.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",3593,795,208.38,18.81,203.74,362.49,43042,1.58
"1083",1,5,"WN","Southwest Airlines Co.","CLT","Charlotte, NC: Charlotte Douglas International",247,113,38.48,0.65,41.03,32.84,5302,0
"1084",1,5,"WN","Southwest Airlines Co.","DEN","Denver, CO: Denver International",5846,1245,366.21,22.21,248.18,604.92,67710,3.48
